Section (tol=1e-12) 1
9.995456856429038086e+11,-6.490563484306505416e+05,-1.023721027165448242e+12,-9.040376219874881208e+05,-5.547763784596583992e+07,-2.410061198553972936e+05
-6.490563490474935388e+05,8.181600938532783508e+10,6.614578597113287542e+05,6.041645430959226796e+05,5.272225254642860091e+04,1.774336164613263682e+05
-1.023721027165457031e+12,6.614578592934294138e+05,3.889416612944285156e+12,2.052106311312595790e+05,3.662871777028561383e+07,-3.279830685828463174e+04
-9.040376751922481926e+05,6.041645913876241539e+05,2.052122607701428642e+05,1.175773397270140000e+15,6.874192205432213843e+06,3.453061788907896875e+14
-5.547763854930346459e+07,5.272222336494328920e+04,3.662871822598271072e+07,6.874130409154297784e+06,1.791863266382349600e+16,6.757684185881641693e+06
-2.410060368279346731e+05,1.774336350563068409e+05,-3.279851027736914693e+04,3.453061788907945625e+14,6.757671940215059556e+06,7.446947457111251250e+14
